chrom	chrompos	abspos	bincount	ratio
chr1	239918528	239918528	0	0.0
chr1	240195632	240195632	0	0.0
chr1	240472897	240472897	0	0.0
chr1	240749995	240749995	0	0.0
chr1	241027058	241027058	0	0.0
chr1	241305226	241305226	0	0.0
chr1	241583040	241583040	0	0.0
chr1	241860285	241860285	0	0.0
chr1	242137339	242137339	0	0.0
chr1	242422155	242422155	0	0.0
chr1	242715928	242715928	0	0.0
chr1	242996181	242996181	0	0.0
chr1	243352183	243352183	0	0.0
chr1	243634610	243634610	0	0.0
chr1	243912886	243912886	0	0.0
chr1	244191032	244191032	0	0.0
chr1	244468142	244468142	0	0.0
chr1	244751146	244751146	0	0.0
chr1	245028263	245028263	0	0.0
chr1	245305533	245305533	0	0.0
chr1	245583723	245583723	0	0.0
chr1	245862078	245862078	0	0.0
chr1	246144869	246144869	0	0.0
chr1	246424691	246424691	0	0.0
chr1	246707002	246707002	0	0.0
chr1	246989812	246989812	0	0.0
chr1	247269904	247269904	0	0.0
chr1	247557978	247557978	0	0.0
chr1	247835722	247835722	0	0.0
chr1	248130947	248130947	0	0.0
chr1	248423285	248423285	0	0.0
chr1	248786344	248786344	0	0.0
chr2	0	249250621	0	0.0
chr2	290260	249540881	0	0.0
chr2	570520	249821141	0	0.0
chr2	852788	250103409	0	0.0
chr2	1135912	250386533	0	0.0
chr2	1427599	250678220	0	0.0
chr2	1711175	250961796	0	0.0
chr2	1990141	251240762	0	0.0
chr2	2273410	251524031	0	0.0
chr2	2550590	251801211	0	0.0
chr2	2829404	252080025	0	0.0
chr2	3108114	252358735	0	0.0
chr2	3390333	252640954	0	0.0
chr2	3720548	252971169	0	0.0
chr2	4001691	253252312	0	0.0
chr2	4283249	253533870	0	0.0
chr2	4560571	253811192	0	0.0
chr2	4848355	254098976	0	0.0
chr2	5227559	254478180	0	0.0
chr2	5508023	254758644	0	0.0
chr2	5790933	255041554	0	0.0
chr2	6069775	255320396	0	0.0
chr2	6346893	255597514	0	0.0
chr2	6624665	255875286	0	0.0
chr2	6901390	256152011	0	0.0
chr2	7178540	256429161	0	0.0
chr2	7456559	256707180	0	0.0
chr2	7734318	256984939	0	0.0
chr2	8011197	257261818	0	0.0
chr2	8291972	257542593	0	0.0
chr2	8569973	257820594	0	0.0
chr2	8847267	258097888	0	0.0
chr2	9126049	258376670	0	0.0
chr2	9405427	258656048	0	0.0
chr2	9682719	258933340	0	0.0
chr2	9960183	259210804	0	0.0
chr2	10239357	259489978	0	0.0
chr2	10516598	259767219	0	0.0
chr2	10793618	260044239	0	0.0
chr2	11072542	260323163	0	0.0
chr2	11355465	260606086	0	0.0
chr2	11633789	260884410	0	0.0
chr2	11911674	261162295	0	0.0
chr2	12191035	261441656	0	0.0
chr2	12467929	261718550	0	0.0
chr2	12751161	262001782	0	0.0
chr2	13029395	262280016	0	0.0
chr2	13306893	262557514	0	0.0
chr2	13586342	262836963	0	0.0
chr2	13867144	263117765	0	0.0
chr2	14151844	263402465	0	0.0
chr2	14431574	263682195	0	0.0
chr2	14713271	263963892	0	0.0
chr2	14998096	264248717	0	0.0
chr2	15275030	264525651	0	0.0
chr2	15552727	264803348	0	0.0
chr2	15833734	265084355	0	0.0
chr2	16112038	265362659	0	0.0
chr2	16442999	265693620	0	0.0
chr2	16719863	265970484	0	0.0
chr2	17003515	266254136	0	0.0
chr2	17283046	266533667	0	0.0
chr2	17561225	266811846	0	0.0
chr2	17838258	267088879	0	0.0
chr2	18117119	267367740	0	0.0
chr2	18401023	267651644	0	0.0
chr2	18678667	267929288	0	0.0
chr2	18958364	268208985	0	0.0
chr2	19272670	268523291	0	0.0
chr2	19556888	268807509	0	0.0
chr2	19835570	269086191	0	0.0
chr2	20113417	269364038	0	0.0
chr2	20391212	269641833	0	0.0
chr2	20669032	269919653	0	0.0
chr2	20946490	270197111	0	0.0
chr2	21252423	270503044	0	0.0
chr2	21533207	270783828	0	0.0
chr2	21812976	271063597	0	0.0
chr2	22089727	271340348	0	0.0
chr2	22370272	271620893	0	0.0
chr2	22651141	271901762	0	0.0
chr2	22928481	272179102	0	0.0
chr2	23205423	272456044	0	0.0
chr2	23491385	272742006	0	0.0
chr2	23769843	273020464	0	0.0
chr2	24048937	273299558	0	0.0
chr2	24328999	273579620	0	0.0
chr2	24607995	273858616	0	0.0
chr2	24885700	274136321	0	0.0
chr2	25164172	274414793	0	0.0
chr2	25441320	274691941	0	0.0
chr2	25718410	274969031	0	0.0
chr2	25997472	275248093	0	0.0
chr2	26275484	275526105	0	0.0
chr2	26552511	275803132	0	0.0
chr2	26829856	276080477	0	0.0
chr2	27107431	276358052	0	0.0
chr2	27384459	276635080	0	0.0
chr2	27662531	276913152	0	0.0
chr2	27943801	277194422	0	0.0
chr2	28221507	277472128	0	0.0
chr2	28500274	277750895	0	0.0
chr2	28778093	278028714	0	0.0
chr2	29054749	278305370	0	0.0
chr2	29333410	278584031	0	0.0
chr2	29610317	278860938	0	0.0
chr2	29888875	279139496	0	0.0
chr2	30168214	279418835	0	0.0
chr2	30445727	279696348	0	0.0
chr2	30723367	279973988	0	0.0
chr2	31004386	280255007	0	0.0
chr2	31288618	280539239	0	0.0
chr2	31566698	280817319	0	0.0
chr2	31849871	281100492	0	0.0
chr2	32131639	281382260	0	0.0
chr2	32410066	281660687	0	0.0
chr2	32688867	281939488	0	0.0
chr2	32966282	282216903	0	0.0
chr2	33247750	282498371	0	0.0
chr2	33529987	282780608	0	0.0
chr2	33807403	283058024	0	0.0
chr2	34085722	283336343	0	0.0
chr2	34363229	283613850	0	0.0
chr2	34640897	283891518	0	0.0
chr2	34925987	284176608	0	0.0
chr2	35206001	284456622	0	0.0
chr2	35487646	284738267	0	0.0
chr2	35767064	285017685	0	0.0
chr2	36047752	285298373	0	0.0
chr2	36331873	285582494	0	0.0
chr2	36617600	285868221	0	0.0
chr2	36895181	286145802	0	0.0
chr2	37172774	286423395	0	0.0
chr2	37450006	286700627	0	0.0
chr2	37729379	286980000	0	0.0
chr2	38008765	287259386	0	0.0
chr2	38288199	287538820	0	0.0
chr2	38567684	287818305	0	0.0
chr2	38846771	288097392	0	0.0
chr2	39125118	288375739	0	0.0
chr2	39402081	288652702	0	0.0
chr2	39679248	288929869	0	0.0
chr2	39958293	289208914	0	0.0
chr2	40238228	289488849	0	0.0
chr2	40520596	289771217	0	0.0
chr2	40798808	290049429	0	0.0
chr2	41077089	290327710	0	0.0
chr2	41355482	290606103	0	0.0
chr2	41634320	290884941	0	0.0
chr2	41916168	291166789	0	0.0
chr2	42195126	291445747	0	0.0
chr2	42473350	291723971	0	0.0
chr2	42750543	292001164	0	0.0
chr2	43029019	292279640	0	0.0
chr2	43310274	292560895	0	0.0
chr2	43588131	292838752	0	0.0
chr2	43867738	293118359	0	0.0
chr2	44150712	293401333	0	0.0
chr2	44428016	293678637	0	0.0
chr2	44706323	293956944	0	0.0
chr2	44986277	294236898	0	0.0
chr2	45263258	294513879	0	0.0
chr2	45550138	294800759	0	0.0
chr2	45827301	295077922	0	0.0
chr2	46104473	295355094	0	0.0
chr2	46381428	295632049	0	0.0
chr2	46659670	295910291	0	0.0
chr2	46937643	296188264	0	0.0
chr2	47214810	296465431	0	0.0
chr2	47492828	296743449	0	0.0
chr2	47770335	297020956	0	0.0
chr2	48047810	297298431	0	0.0
chr2	48327385	297578006	0	0.0
chr2	48604421	297855042	0	0.0
chr2	48883787	298134408	0	0.0
chr2	49165061	298415682	0	0.0
chr2	49446400	298697021	0	0.0
chr2	49728032	298978653	0	0.0
chr2	50006519	299257140	0	0.0
chr2	50284925	299535546	0	0.0
chr2	50561669	299812290	0	0.0
chr2	50838724	300089345	0	0.0
chr2	51115880	300366501	0	0.0
chr2	51393102	300643723	0	0.0
chr2	51673920	300924541	0	0.0
chr2	51952523	301203144	0	0.0
chr2	52235027	301485648	0	0.0
chr2	52515060	301765681	0	0.0
chr2	52793708	302044329	0	0.0
chr2	53072319	302322940	0	0.0
chr2	53351779	302602400	0	0.0
chr2	53632757	302883378	0	0.0
chr2	53914148	303164769	0	0.0
chr2	54191505	303442126	0	0.0
chr2	54469417	303720038	0	0.0
chr2	54746528	303997149	0	0.0
chr2	55023661	304274282	0	0.0
chr2	55300940	304551561	0	0.0
chr2	55577700	304828321	0	0.0
chr2	55857257	305107878	0	0.0
chr2	56143439	305394060	0	0.0
chr2	56424254	305674875	0	0.0
chr2	56703034	305953655	0	0.0
chr2	56987270	306237891	0	0.0
chr2	57266983	306517604	0	0.0
chr2	57550102	306800723	0	0.0
chr2	57836679	307087300	0	0.0
chr2	58115873	307366494	0	0.0
chr2	58395060	307645681	0	0.0
chr2	58681469	307932090	0	0.0
chr2	58958624	308209245	0	0.0
chr2	59235983	308486604	0	0.0
chr2	59516412	308767033	0	0.0
chr2	59797458	309048079	0	0.0
chr2	60076604	309327225	0	0.0
chr2	60359860	309610481	0	0.0
chr2	60643202	309893823	0	0.0
chr2	60921497	310172118	0	0.0
chr2	61199781	310450402	0	0.0
chr2	61476659	310727280	0	0.0
chr2	61754137	311004758	0	0.0
chr2	62031042	311281663	0	0.0
chr2	62309335	311559956	0	0.0
chr2	62586543	311837164	0	0.0
chr2	62867455	312118076	0	0.0
chr2	63152172	312402793	0	0.0
chr2	63430818	312681439	0	0.0
chr2	63710267	312960888	0	0.0
chr2	63990474	313241095	0	0.0
chr2	64268823	313519444	0	0.0
chr2	64547750	313798371	0	0.0
chr2	64826488	314077109	0	0.0
chr2	65103691	314354312	0	0.0
chr2	65381285	314631906	0	0.0
chr2	65659650	314910271	0	0.0
chr2	65937687	315188308	0	0.0
chr2	66218289	315468910	0	0.0
chr2	66506839	315757460	0	0.0
chr2	66788211	316038832	0	0.0
chr2	67071978	316322599	0	0.0
chr2	67350362	316600983	0	0.0
chr2	67632115	316882736	0	0.0
chr2	67911449	317162070	0	0.0
chr2	68190186	317440807	0	0.0
chr2	68468248	317718869	0	0.0
chr2	68747237	317997858	0	0.0
chr2	69030403	318281024	0	0.0
chr2	69308142	318558763	0	0.0
chr2	69584839	318835460	0	0.0
chr2	69861748	319112369	0	0.0
chr2	70139337	319389958	0	0.0
chr2	70417103	319667724	0	0.0
chr2	70696732	319947353	0	0.0
chr2	70974831	320225452	0	0.0
chr2	71253124	320503745	0	0.0
chr2	71537546	320788167	0	0.0
chr2	71819956	321070577	0	0.0
chr2	72098011	321348632	0	0.0
chr2	72383380	321634001	0	0.0
chr2	72663933	321914554	0	0.0
chr2	72947174	322197795	0	0.0
chr2	73223774	322474395	0	0.0
chr2	73504244	322754865	0	0.0
chr2	73788091	323038712	0	0.0
chr2	74095604	323346225	0	0.0
chr2	74373148	323623769	0	0.0
chr2	74650582	323901203	0	0.0
chr2	74927678	324178299	0	0.0
chr2	75208625	324459246	0	0.0
chr2	75488356	324738977	0	0.0
chr2	75767293	325017914	0	0.0
chr2	76044639	325295260	0	0.0
chr2	76325827	325576448	0	0.0
chr2	76608325	325858946	0	0.0
chr2	76891251	326141872	0	0.0
chr2	77180610	326431231	0	0.0
chr2	77462244	326712865	0	0.0
chr2	77740538	326991159	0	0.0
chr2	78037358	327287979	0	0.0
chr2	78315905	327566526	0	0.0
chr2	78595384	327846005	0	0.0
chr2	78875085	328125706	0	0.0
chr2	79154637	328405258	0	0.0
chr2	79435593	328686214	0	0.0
chr2	79718956	328969577	0	0.0
chr2	79996555	329247176	0	0.0
chr2	80273864	329524485	0	0.0
chr2	80552711	329803332	0	0.0
chr2	80829531	330080152	0	0.0
chr2	81107213	330357834	0	0.0
chr2	81385295	330635916	0	0.0
chr2	81665310	330915931	0	0.0
chr2	81945631	331196252	0	0.0
chr2	82224438	331475059	0	0.0
chr2	82502112	331752733	0	0.0
chr2	82779530	332030151	0	0.0
chr2	83057176	332307797	0	0.0
chr2	83339416	332590037	0	0.0
chr2	83619874	332870495	0	0.0
chr2	83898095	333148716	0	0.0
chr2	84181351	333431972	0	0.0
chr2	84463957	333714578	0	0.0
chr2	84744902	333995523	0	0.0
chr2	85024507	334275128	0	0.0
chr2	85302384	334553005	0	0.0
chr2	85580785	334831406	0	0.0
chr2	85861228	335111849	0	0.0
chr2	86138184	335388805	0	0.0
chr2	86416999	335667620	0	0.0
chr2	86694335	335944956	0	0.0
chr2	87000227	336250848	0	0.0
chr2	87583776	336834397	0	0.0
chr2	88344017	337594638	0	0.0
chr2	88621875	337872496	0	0.0
chr2	88899396	338150017	0	0.0
chr2	89181773	338432394	0	0.0
chr2	89572697	338823318	0	0.0
chr2	90246482	339497103	0	0.0
chr2	91966903	341217524	0	0.0
chr2	95396979	344647600	0	0.0
chr2	95694034	344944655	0	0.0
chr2	95973885	345224506	0	0.0
chr2	96376754	345627375	0	0.0
chr2	96771680	346022301	0	0.0
chr2	97051363	346301984	0	0.0
chr2	97332485	346583106	0	0.0
chr2	97610092	346860713	0	0.0
chr2	98157765	347408386	0	0.0
chr2	98468687	347719308	0	0.0
chr2	98747906	347998527	0	0.0
chr2	99027089	348277710	0	0.0
chr2	99304997	348555618	0	0.0
chr2	99582091	348832712	0	0.0
chr2	99865747	349116368	0	0.0
chr2	100144918	349395539	0	0.0
chr2	100422701	349673322	0	0.0
chr2	100703229	349953850	0	0.0
chr2	100992101	350242722	0	0.0
chr2	101269029	350519650	0	0.0
chr2	101545940	350796561	0	0.0
chr2	101823719	351074340	0	0.0
chr2	102102517	351353138	0	0.0
chr2	102381481	351632102	0	0.0
chr2	102658548	351909169	0	0.0
chr2	102935349	352185970	0	0.0
chr2	103219426	352470047	0	0.0
chr2	103499441	352750062	0	0.0
chr2	103777713	353028334	0	0.0
chr2	104056016	353306637	0	0.0
chr2	104334498	353585119	0	0.0
chr2	104611861	353862482	0	0.0
chr2	104889144	354139765	0	0.0
chr2	105166606	354417227	0	0.0
chr2	105443783	354694404	0	0.0
chr2	105721863	354972484	0	0.0
chr2	106002915	355253536	0	0.0
chr2	106280957	355531578	0	0.0
chr2	106557850	355808471	0	0.0
chr2	106841273	356091894	0	0.0
chr2	107191687	356442308	0	0.0
chr2	107468395	356719016	0	0.0
chr2	107747319	356997940	0	0.0
chr2	108026331	357276952	0	0.0
chr2	108303336	357553957	0	0.0
chr2	108638257	357888878	0	0.0
chr2	108917996	358168617	0	0.0
chr2	109203715	358454336	0	0.0
chr2	109508046	358758667	0	0.0
chr2	109787981	359038602	0	0.0
chr2	110068395	359319016	0	0.0
chr2	110487731	359738352	0	0.0
chr2	111457260	360707881	0	0.0
chr2	111734240	360984861	0	0.0
chr2	112015908	361266529	0	0.0
chr2	112481883	361732504	0	0.0
chr2	112824397	362075018	0	0.0
chr2	113104898	362355519	0	0.0
chr2	113453046	362703667	0	0.0
chr2	113731671	362982292	0	0.0
chr2	114009524	363260145	0	0.0
chr2	114412250	363662871	0	0.0
chr2	114693835	363944456	0	0.0
chr2	114976979	364227600	0	0.0
chr2	115256881	364507502	0	0.0
chr2	115535240	364785861	0	0.0
chr2	115815679	365066300	0	0.0
chr2	116093489	365344110	0	0.0
chr2	116375094	365625715	0	0.0
chr2	116654327	365904948	0	0.0
chr2	116938841	366189462	0	0.0
chr2	117216316	366466937	0	0.0
chr2	117494557	366745178	0	0.0
chr2	117775668	367026289	0	0.0
chr2	118057589	367308210	0	0.0
chr2	118340273	367590894	0	0.0
chr2	118633678	367884299	0	0.0
chr2	118919650	368170271	0	0.0
chr2	119198767	368449388	0	0.0
chr2	119477705	368728326	0	0.0
chr2	119762579	369013200	0	0.0
chr2	120040376	369290997	0	0.0
chr2	120317789	369568410	0	0.0
chr2	120595276	369845897	0	0.0
chr2	120874742	370125363	0	0.0
chr2	121154730	370405351	0	0.0
chr2	121431596	370682217	0	0.0
chr2	121708281	370958902	0	0.0
chr2	121985513	371236134	0	0.0
chr2	122264297	371514918	0	0.0
chr2	122541886	371792507	0	0.0
chr2	122829019	372079640	0	0.0
chr2	123111040	372361661	0	0.0
chr2	123389150	372639771	0	0.0
chr2	123666985	372917606	0	0.0
chr2	123944870	373195491	0	0.0
chr2	124224856	373475477	0	0.0
chr2	124507024	373757645	0	0.0
chr2	124784766	374035387	0	0.0
chr2	125067568	374318189	0	0.0
chr2	125356923	374607544	0	0.0
chr2	125634159	374884780	0	0.0
chr2	125912706	375163327	0	0.0
chr2	126193623	375444244	0	0.0
chr2	126470761	375721382	0	0.0
chr2	126751046	376001667	0	0.0
chr2	127035862	376286483	0	0.0
chr2	127314284	376564905	0	0.0
chr2	127592056	376842677	0	0.0
chr2	127868667	377119288	0	0.0
chr2	128147292	377397913	0	0.0
chr2	128424104	377674725	0	0.0
chr2	128704232	377954853	0	0.0
chr2	128981324	378231945	0	0.0
chr2	129261149	378511770	0	0.0
chr2	129538426	378789047	0	0.0
chr2	129825277	379075898	0	0.0
chr2	130102676	379353297	0	0.0
chr2	130385797	379636418	0	0.0
chr2	130667439	379918060	0	0.0
chr2	131022442	380273063	0	0.0
chr2	131535021	380785642	0	0.0
chr2	131820156	381070777	0	0.0
chr2	132171064	381421685	0	0.0
chr2	132472475	381723096	0	0.0
chr2	132800677	382051298	0	0.0
chr2	133117046	382367667	0	0.0
chr2	133397360	382647981	0	0.0
chr2	133674320	382924941	0	0.0
chr2	133952372	383202993	0	0.0
chr2	134235572	383486193	0	0.0
chr2	134519013	383769634	0	0.0
chr2	134800369	384050990	0	0.0
chr2	135083042	384333663	0	0.0
chr2	135361018	384611639	0	0.0
chr2	135648591	384899212	0	0.0
chr2	135927557	385178178	0	0.0
chr2	136212443	385463064	0	0.0
chr2	136491578	385742199	0	0.0
chr2	136769722	386020343	0	0.0
chr2	137046497	386297118	0	0.0
chr2	137324076	386574697	0	0.0
chr2	137603638	386854259	0	0.0
chr2	137882762	387133383	0	0.0
chr2	138168877	387419498	0	0.0
chr2	138450850	387701471	0	0.0
chr2	138728159	387978780	0	0.0
chr2	139006095	388256716	0	0.0
chr2	139285827	388536448	0	0.0
chr2	139564714	388815335	0	0.0
chr2	139842087	389092708	0	0.0
chr2	140121998	389372619	0	0.0
chr2	140402241	389652862	0	0.0
chr2	140681201	389931822	0	0.0
chr2	140960247	390210868	0	0.0
chr2	141237923	390488544	0	0.0
chr2	141514869	390765490	0	0.0
chr2	141793217	391043838	0	0.0
chr2	142072359	391322980	0	0.0
chr2	142350720	391601341	0	0.0
chr2	142627851	391878472	0	0.0
chr2	142906752	392157373	0	0.0
chr2	143183826	392434447	0	0.0
chr2	143466183	392716804	0	0.0
chr2	143747657	392998278	0	0.0
chr2	144028604	393279225	0	0.0
chr2	144306904	393557525	0	0.0
chr2	144588216	393838837	0	0.0
chr2	144871868	394122489	0	0.0
chr2	145149206	394399827	0	0.0
chr2	145425894	394676515	0	0.0
chr2	145706646	394957267	0	0.0
chr2	145983278	395233899	0	0.0
chr2	146260572	395511193	0	0.0
chr2	146538338	395788959	0	0.0
chr2	146815552	396066173	0	0.0
chr2	147093336	396343957	0	0.0
chr2	147373652	396624273	0	0.0
chr2	147651872	396902493	0	0.0
chr2	147930936	397181557	0	0.0
chr2	148207972	397458593	0	0.0
chr2	148484812	397735433	0	0.0
chr2	148770045	398020666	0	0.0
chr2	149056590	398307211	0	0.0
chr2	149340127	398590748	0	0.0
chr2	149617672	398868293	0	0.0
chr2	149994716	399245337	0	0.0
chr2	150275089	399525710	0	0.0
chr2	150557394	399808015	0	0.0
chr2	150845507	400096128	0	0.0
chr2	151124780	400375401	0	0.0
chr2	151401892	400652513	0	0.0
chr2	151678761	400929382	0	0.0
chr2	151955987	401206608	0	0.0
chr2	152232973	401483594	0	0.0
chr2	152536939	401787560	0	0.0
chr2	152819929	402070550	0	0.0
chr2	153098195	402348816	0	0.0
chr2	153375611	402626232	0	0.0
chr2	153652490	402903111	0	0.0
chr2	153936508	403187129	0	0.0
chr2	154216818	403467439	0	0.0
chr2	154500831	403751452	0	0.0
chr2	154784605	404035226	0	0.0
chr2	155064931	404315552	0	0.0
chr2	155342334	404592955	0	0.0
chr2	155619324	404869945	0	0.0
chr2	155901044	405151665	0	0.0
chr2	156179629	405430250	0	0.0
chr2	156463545	405714166	0	0.0
chr2	156741075	405991696	0	0.0
chr2	157022204	406272825	0	0.0
chr2	157305452	406556073	0	0.0
chr2	157585184	406835805	0	0.0
chr2	157867976	407118597	0	0.0
chr2	158145907	407396528	0	0.0
chr2	158439678	407690299	0	0.0
chr2	158717482	407968103	0	0.0
chr2	158994942	408245563	0	0.0
chr2	159280204	408530825	0	0.0
chr2	159562568	408813189	0	0.0
chr2	159843428	409094049	0	0.0
chr2	160121530	409372151	0	0.0
chr2	160401518	409652139	0	0.0
chr2	160680914	409931535	0	0.0
chr2	160959526	410210147	0	0.0
chr2	161240892	410491513	0	0.0
chr2	161519368	410769989	0	0.0
chr2	161810087	411060708	0	0.0
chr2	162089294	411339915	0	0.0
chr2	162369295	411619916	0	0.0
chr2	162651790	411902411	0	0.0
chr2	162931611	412182232	0	0.0
chr2	163209067	412459688	0	0.0
chr2	163488802	412739423	0	0.0
chr2	163765977	413016598	0	0.0
chr2	164044499	413295120	0	0.0
chr2	164321926	413572547	0	0.0
chr2	164598788	413849409	0	0.0
chr2	164876683	414127304	0	0.0
chr2	165160015	414410636	0	0.0
chr2	165437630	414688251	0	0.0
chr2	165715243	414965864	0	0.0
chr2	165995190	415245811	0	0.0
chr2	166272340	415522961	0	0.0
chr2	166555464	415806085	0	0.0
chr2	166838687	416089308	0	0.0
chr2	167118181	416368802	0	0.0
chr2	167398081	416648702	0	0.0
chr2	167678677	416929298	0	0.0
chr2	167970439	417221060	0	0.0
chr2	168249739	417500360	0	0.0
chr2	168531816	417782437	0	0.0
chr2	168813599	418064220	0	0.0
chr2	169090491	418341112	0	0.0
chr2	169368406	418619027	0	0.0
chr2	169645894	418896515	0	0.0
chr2	169926055	419176676	0	0.0
chr2	170211562	419462183	0	0.0
chr2	170493463	419744084	0	0.0
chr2	170772285	420022906	0	0.0
chr2	171051967	420302588	0	0.0
chr2	171329038	420579659	0	0.0
chr2	171607955	420858576	0	0.0
chr2	171885601	421136222	0	0.0
chr2	172162362	421412983	0	0.0
chr2	172440801	421691422	0	0.0
chr2	172720114	421970735	0	0.0
chr2	172999218	422249839	0	0.0
chr2	173284912	422535533	0	0.0
chr2	173563351	422813972	0	0.0
chr2	173841117	423091738	0	0.0
chr2	174118530	423369151	0	0.0
chr2	174399554	423650175	0	0.0
chr2	174682372	423932993	0	0.0
chr2	174958983	424209604	0	0.0
chr2	175240664	424491285	0	0.0
chr2	175522604	424773225	0	0.0
chr2	175800685	425051306	0	0.0
chr2	176079080	425329701	0	0.0
chr2	176362021	425612642	0	0.0
chr2	176654112	425904733	0	0.0
chr2	176932697	426183318	0	0.0
chr2	177210273	426460894	0	0.0
chr2	177487281	426737902	0	0.0
chr2	177767628	427018249	0	0.0
chr2	178045464	427296085	0	0.0
chr2	178323212	427573833	0	0.0
chr2	178600847	427851468	0	0.0
chr2	178889829	428140450	0	0.0
chr2	179167919	428418540	0	0.0
chr2	179445488	428696109	0	0.0
chr2	179731511	428982132	0	0.0
chr2	180016912	429267533	0	0.0
chr2	180299874	429550495	0	0.0
chr2	180578626	429829247	0	0.0
chr2	180857227	430107848	0	0.0
chr2	181134573	430385194	0	0.0
chr2	181413850	430664471	0	0.0
chr2	181693436	430944057	0	0.0
chr2	181977089	431227710	0	0.0
chr2	182255949	431506570	0	0.0
chr2	182535020	431785641	0	0.0
chr2	182813650	432064271	0	0.0
chr2	183100891	432351512	0	0.0
chr2	183380332	432630953	0	0.0
chr2	183661946	432912567	0	0.0
chr2	183940505	433191126	0	0.0
chr2	184218314	433468935	0	0.0
chr2	184501037	433751658	0	0.0
chr2	184783218	434033839	0	0.0
chr2	185062004	434312625	0	0.0
chr2	185341677	434592298	0	0.0
chr2	185619598	434870219	0	0.0
chr2	185901320	435151941	0	0.0
chr2	186179250	435429871	0	0.0
chr2	186462611	435713232	0	0.0
chr2	186749878	436000499	0	0.0
chr2	187029685	436280306	0	0.0
chr2	187312021	436562642	0	0.0
chr2	187591108	436841729	0	0.0
chr2	187869938	437120559	0	0.0
chr2	188147627	437398248	0	0.0
chr2	188426391	437677012	0	0.0
chr2	188706838	437957459	0	0.0
chr2	188984058	438234679	0	0.0
chr2	189265348	438515969	0	0.0
chr2	189543535	438794156	0	0.0
chr2	189824042	439074663	0	0.0
chr2	190104046	439354667	0	0.0
chr2	190383350	439633971	0	0.0
chr2	190661510	439912131	0	0.0
chr2	190940687	440191308	0	0.0
